NAME,B01001_001E,B01001_001M,B05012_003E,B05012_003M,B05002_021E,B05002_021M,B16003_001E,B16003_001M,B19013_001E,B19013_001M,B05002_022E,B05002_022M,B05002_023E,B05002_023M,B05002_024E,B05002_024M,B05002_025E,B05002_025M,B05002_026E,B05002_026M,B05002_027E,B05002_027M,state,county,tract,GEOID,foreign_born_rate_e,foreign_born_rate_m,non_cit_foreign_born_rate_e,non_cit_foreign_born_rate_m,europe_origin_rate_e,europe_origin_rate_m,asia_origin_rate_e,asia_origin_rate_m,africa_origin_rate_e,africa_origin_rate_m,oceania_origin_rate_e,oceania_origin_rate_m,latam_origin_rate_e,latam_origin_rate_m,noram_origin_rate_e,noram_origin_rate_m,limited_english_rate_e,limited_english_rate_m,foreign_born_rate_cv,non_cit_foreign_born_rate_cv,europe_origin_rate_cv,asia_origin_rate_cv,africa_origin_rate_cv,oceania_origin_rate_cv,latam_origin_rate_cv,noram_origin_rate_cv,limited_english_rate_cv
"Census Tract 307, Warren County, New Jersey",4575.0,457.0,382.0,192.0,263.0,186.0,260.0,230.0,59057.0,8624.0,0.0,12.0,76.0,89.0,0.0,12.0,0.0,12.0,187.0,158.0,0.0,12.0,34,41,30700,34041030700,0.0834972677595628,0.0427879960758985,0.0574863387978142,0.0410592694268014,0.0,0.0026229508196721,0.0166120218579234,0.0195241964269102,0.0,0.0026229508196721,0.0,0.0026229508196721,0.0408743169398907,0.0347760360139291,0.0,0.0026229508196721,0.0568306010928961,0.0505927235046698,31.151845517470967,43.41908482383919,inf,71.4471273821102,inf,inf,51.72061335231572,inf,54.11777181058329
"Census Tract 314.01, Warren County, New Jersey",4702.0,201.0,902.0,252.0,508.0,230.0,449.0,272.0,76453.0,8074.0,29.0,31.0,22.0,22.0,0.0,12.0,0.0,12.0,457.0,229.0,0.0,12.0,34,41,31401,34041031401,0.1918332624415142,0.0542179599477717,0.1080391322841344,0.049132900199981,0.0061675882603147,0.0065982087429169,0.0046788600595491,0.004683133116264,0.0,0.0025521054870267,0.0,0.0025521054870267,0.0971926839642705,0.0488795778052295,0.0,0.0025521054870267,0.0954912803062526,0.0579915705721391,17.18119462150457,27.645561201961428,65.03464523466172,60.84579141385321,inf,inf,30.57228985656278,inf,36.9177523615733
"Census Tract 319, Warren County, New Jersey",6395.0,16.0,456.0,218.0,174.0,162.0,33.0,55.0,108064.0,10029.0,139.0,158.0,22.0,34.0,0.0,17.0,0.0,17.0,13.0,20.0,0.0,17.0,34,41,31900,34041031900,0.07130570758405,0.0340895989642476,0.0272087568412822,0.0253323823206154,0.0217357310398749,0.0247068620386805,0.0034401876465989,0.0053166606027919,0.0,0.0026583268178264,0.0,0.0026583268178264,0.0020328381548084,0.0031274474507491,0.0,0.0026583268178264,0.0051602814698983,0.0086004788071553,29.06241473049164,56.598045257427806,69.09990279563635,93.948727700621,inf,inf,93.5236214521425,inf,101.31723675372236
"Census Tract 176, Essex County, New Jersey",4880.0,337.0,1949.0,299.0,528.0,147.0,526.0,236.0,66023.0,13693.0,55.0,66.0,17.0,18.0,37.0,40.0,0.0,12.0,408.0,142.0,11.0,17.0,34,13,17600,34013017600,0.3993852459016393,0.0671919415476396,0.1081967213114754,0.0310357807866783,0.0112704918032786,0.0135469666898372,0.003483606557377,0.0036963613144322,0.0075819672131147,0.0082134272719108,0.0,0.0024590163934426,0.0836065573770491,0.029665630316133,0.0022540983606557,0.0034870826405932,0.1077868852459016,0.0489301380702114,10.227259392704898,17.437437855645005,73.06902176999806,64.50292585170449,65.8531587725706,inf,21.5698605314276,94.04235029618827,27.5959034500944
"Census Tract 186, Essex County, New Jersey",4555.0,536.0,2012.0,420.0,1332.0,382.0,1074.0,429.0,45014.0,12791.0,16.0,24.0,9.0,14.0,87.0,115.0,0.0,12.0,1220.0,388.0,0.0,12.0,34,13,18600,34013018600,0.4417124039517014,0.1058474478768346,0.2924259055982436,0.09064899766005,0.0035126234906695,0.005285123359856,0.0019758507135016,0.0030823271097314,0.0190998902305159,0.025346824244922,0.0,0.0026344676180021,0.2678375411635565,0.0908248759595102,0.0,0.0026344676180021,0.2357848518111965,0.0981840208879753,14.567160111639636,18.84435427866444,91.46556574522982,94.83282664523308,80.67273481858655,inf,20.614246349871408,inf,25.3138971515018
"Census Tract 112, Essex County, New Jersey",2952.0,425.0,785.0,288.0,315.0,193.0,80.0,109.0,39442.0,7476.0,29.0,28.0,0.0,12.0,79.0,117.0,0.0,12.0,207.0,145.0,0.0,12.0,34,13,11200,34013011200,0.2659214092140921,0.1048039430711454,0.1067073170731707,0.0671600934512898,0.0098238482384823,0.0095899627542972,0.0,0.0040650406504065,0.0267615176151761,0.039820975531902,0.0,0.0040650406504065,0.0701219512195122,0.0501459707488478,0.0,0.0040650406504065,0.02710027100271,0.0371296822963096,23.95843338787844,38.26054824493805,59.34298302208488,inf,90.45555751619776,inf,43.47265337814744,inf,83.28785876801365
"Census Tract 116, Essex County, New Jersey",3213.0,436.0,797.0,269.0,398.0,202.0,0.0,12.0,44500.0,16509.0,0.0,12.0,0.0,12.0,56.0,61.0,0.0,12.0,342.0,198.0,0.0,12.0,34,13,11600,34013011600,0.2480547774665421,0.0902356936279641,0.1238717709305944,0.0650779242517367,0.0,0.003734827264239,0.0,0.003734827264239,0.0174291938997821,0.0191321231657738,0.0,0.003734827264239,0.1064425770308123,0.0632947875192742,0.0,0.003734827264239,0.0,0.003734827264239,22.113875637489283,31.9370974356326,inf,inf,66.72982168001654,inf,36.14819891918236,inf,inf
"Census Tract 46, Essex County, New Jersey",2977.0,515.0,379.0,222.0,194.0,141.0,189.0,256.0,32649.0,5301.0,31.0,35.0,24.0,40.0,15.0,24.0,0.0,12.0,124.0,146.0,0.0,12.0,34,13,4600,34013004600,0.1273093718508565,0.0777559057762717,0.0651662747732616,0.0486862639630093,0.0104131676184077,0.0118940092112035,0.0080618071884447,0.0135085300585905,0.0050386294927779,0.0081087917880975,0.0,0.0040309035942223,0.0416526704736311,0.0495691786493844,0.0,0.0040309035942223,0.0634867316090023,0.0866911178938597,37.128474628635765,45.41691718668848,69.43517094176454,101.86143359783227,97.83129950624712,inf,72.34407532072623,inf,83.0091050224411
"Census Tract 48.02, Essex County, New Jersey",2670.0,451.0,388.0,192.0,150.0,105.0,313.0,139.0,15333.0,4120.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,150.0,105.0,0.0,12.0,34,13,4802,34013004802,0.1453183520599251,0.0759841055101252,0.0561797752808988,0.0404545834475558,0.0,0.0044943820224719,0.0,0.0044943820224719,0.0,0.0044943820224719,0.0,0.0044943820224719,0.0561797752808988,0.0404545834475558,0.0,0.0044943820224719,0.1172284644194756,0.0556986147437205,31.786037306432235,43.77456445996924,inf,inf,inf,inf,43.77456445996924,inf,28.88320719495301
"Census Tract 64, Essex County, New Jersey",1154.0,161.0,388.0,198.0,210.0,145.0,22.0,24.0,68158.0,12514.0,9.0,16.0,35.0,31.0,134.0,138.0,0.0,12.0,23.0,25.0,9.0,11.0,34,13,6400,34013006400,0.3362218370883882,0.1778737197262098,0.1819757365684575,0.1281891816711389,0.0077989601386481,0.0139074467389982,0.0303292894280762,0.0271942996012622,0.1161178509532062,0.1206763904227954,0.0,0.0103986135181975,0.0199306759098786,0.0218415005889986,0.0077989601386481,0.0095939621320408,0.0190641247833622,0.0209666114600652,32.16029087895938,42.82249693110272,108.4038739399118,54.50668126766247,63.17677019820619,inf,66.61845296604838,74.78171091101059,66.85678260545814
"Census Tract 68, Essex County, New Jersey",5811.0,562.0,2604.0,424.0,1478.0,429.0,1485.0,522.0,55246.0,10828.0,169.0,145.0,17.0,26.0,53.0,75.0,0.0,17.0,1216.0,425.0,23.0,34.0,34,13,6800,34013006800,0.4481156427465152,0.0848654282394383,0.2543452073653416,0.077815757977721,0.029082774049217,0.0251106997257554,0.0029254861469626,0.0044832097092105,0.0091206332817071,0.0129366639988259,0.0,0.0029254861469626,0.2092583032180347,0.0758855778476452,0.00395801066942,0.0058634807234651,0.2555498193082086,0.0931675662804237,11.512636708066069,18.59850737291982,52.48764450508613,93.1590617565628,86.22464242378585,inf,22.04502743924304,90.05599705049781,22.162730758672534
"Census Tract 4, Essex County, New Jersey",2104.0,316.0,839.0,221.0,457.0,199.0,647.0,241.0,28106.0,13371.0,14.0,11.0,16.0,27.0,0.0,12.0,0.0,12.0,427.0,198.0,0.0,12.0,34,13,400,34013000400,0.3987642585551331,0.1209125807159168,0.2172053231939163,0.1000495285201821,0.0066539923954372,0.0053227946998447,0.0076045627376425,0.0128834250414797,0.0,0.0057034220532319,0.0,0.0057034220532319,0.2029467680608365,0.0989196310802287,0.0,0.0057034220532319,0.307509505703422,0.1235042876802554,18.43271732713276,28.001331267944536,48.6285716390508,102.98908163857658,inf,inf,29.63019066973246,inf,24.41504829672206
"Census Tract 22.01, Essex County, New Jersey",8704.0,1015.0,4168.0,766.0,2536.0,574.0,972.0,449.0,39380.0,9771.0,140.0,137.0,670.0,349.0,792.0,376.0,0.0,17.0,934.0,393.0,0.0,17.0,34,13,2201,34013002201,0.4788602941176471,0.104226810942652,0.2913602941176471,0.0741846528315229,0.0160845588235294,0.0158512543344033,0.0769761029411764,0.0410890007980277,0.0909926470588235,0.0444826346318352,0.0,0.001953125,0.1073069852941176,0.0468535692399933,0.0,0.001953125,0.111672794117647,0.0532038267270649,13.231367116733123,15.478105391674797,59.908518335495664,32.449182320558286,29.717912547626256,inf,26.542925266032437,inf,28.962069110308917
"Census Tract 49, Essex County, New Jersey",3276.0,449.0,514.0,243.0,213.0,141.0,69.0,75.0,33293.0,3699.0,16.0,24.0,0.0,12.0,144.0,128.0,0.0,12.0,53.0,61.0,0.0,12.0,34,13,4900,34013004900,0.1568986568986569,0.0772300463995232,0.065018315018315,0.0439531230958371,0.0048840048840048,0.0073565253281776,0.0,0.0036630036630036,0.0439560439560439,0.039533768399722,0.0,0.0036630036630036,0.0161782661782661,0.0187518278697885,0.0,0.0036630036630036,0.021062271062271,0.0230750537204107,29.92272681097515,41.09491880701587,91.5652620634878,inf,54.67436055280703,inf,70.46050134934613,inf,66.59960000710605
"Census Tract 1754.02, Passaic County, New Jersey",4491.0,479.0,1532.0,358.0,1042.0,290.0,875.0,300.0,30711.0,5984.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,1042.0,290.0,0.0,12.0,34,31,175402,34031175402,0.3411266978401246,0.0876256840658835,0.2320195947450456,0.0691530723373963,0.0,0.0026720106880427,0.0,0.0026720106880427,0.0,0.0026720106880427,0.0,0.0026720106880427,0.2320195947450456,0.0691530723373963,0.0,0.0026720106880427,0.194834112669784,0.0699579001155242,15.615281180405976,18.118444648020063,inf,inf,inf,inf,18.118444648020063,inf,21.827593880595337
"Census Tract 1756.01, Passaic County, New Jersey",2517.0,265.0,187.0,55.0,24.0,18.0,0.0,12.0,121833.0,31753.0,4.0,6.0,6.0,10.0,0.0,12.0,0.0,12.0,8.0,11.0,6.0,10.0,34,31,175601,34031175601,0.0742947953913388,0.0232092380993943,0.0095351609058402,0.00722149007289,0.0015891934843067,0.0023896549417026,0.00238379022646,0.0039809029231384,0.0,0.0047675804529201,0.0,0.0047675804529201,0.0031783869686134,0.0043830748409572,0.00238379022646,0.0039809029231384,0.0,0.0047675804529201,18.99050836148289,46.0397429419054,91.4097490617882,101.51907454447412,inf,inf,83.83130223928043,101.51907454447412,inf
"Census Tract 1756.02, Passaic County, New Jersey",7673.0,827.0,2281.0,407.0,976.0,437.0,275.0,185.0,57684.0,16123.0,0.0,17.0,92.0,62.0,0.0,17.0,0.0,17.0,868.0,435.0,16.0,25.0,34,31,175602,34031175602,0.2972761631695556,0.0619691328296812,0.127199270168122,0.0585797916577151,0.0,0.0022155610582562,0.0119900951387983,0.0081829692294323,0.0,0.0022155610582562,0.0,0.0022155610582562,0.1131239410921412,0.0579885772451999,0.0020852339371823,0.0032659203214447,0.0358399582953212,0.0244179986239021,12.672124453550987,27.99608484414074,inf,41.48798922785388,inf,inf,31.16176328228391,95.21051149865298,41.41681203452915
"Census Tract 1757.01, Passaic County, New Jersey",5345.0,630.0,1638.0,435.0,545.0,302.0,680.0,350.0,54615.0,19928.0,37.0,45.0,22.0,26.0,13.0,20.0,0.0,17.0,473.0,300.0,0.0,17.0,34,31,175701,34031175701,0.3064546304957904,0.0890401842255614,0.1019644527595884,0.0577654495326116,0.0069223573433115,0.0084585274183348,0.0041159962581852,0.0048884918096362,0.0024321796071094,0.0037527802890836,0.0,0.0031805425631431,0.0884939195509822,0.057088185461685,0.0,0.0031805425631431,0.1272217025257249,0.0671767711566097,17.662572589659188,34.43923234174274,74.28050447876392,72.19947146312795,93.7975714059016,inf,39.21632614594891,inf,32.099038247101646
"Census Tract 1757.03, Passaic County, New Jersey",4336.0,435.0,1392.0,308.0,351.0,166.0,506.0,139.0,51548.0,6521.0,20.0,23.0,43.0,43.0,0.0,12.0,0.0,12.0,288.0,171.0,0.0,12.0,34,31,175703,34031175703,0.3210332103321033,0.0779936295586666,0.080950184501845,0.039136019139742,0.0046125461254612,0.0053245740484062,0.0099169741697416,0.0099667548120531,0.0,0.0027675276752767,0.0,0.0027675276752767,0.066420664206642,0.0399962574562706,0.0,0.0027675276752767,0.1166974169741697,0.0341281040876822,14.768733962476787,29.389547708227717,70.17432545255218,61.09542498771789,inf,inf,36.605828337214895,inf,17.778086586997397
"Census Tract 1757.04, Passaic County, New Jersey",4138.0,454.0,1007.0,207.0,453.0,196.0,571.0,236.0,73190.0,18590.0,25.0,35.0,51.0,42.0,0.0,12.0,0.0,12.0,364.0,203.0,13.0,14.0,34,31,175704,34031175704,0.2433542774287095,0.0567034789352049,0.1094731754470758,0.0488649813758045,0.0060415659739004,0.0084841256136161,0.0123247945867568,0.0102395090494622,0.0,0.0028999516674722,0.0,0.0028999516674722,0.0879652005799903,0.0499978333729618,0.0031416143064282,0.0034007893740867,0.1379893668438859,0.059007597589674,14.164616428699908,27.134643468813657,85.36732349943772,50.50490308918853,inf,inf,34.552095009405114,65.80531414529419,25.995394293174268
"Census Tract 1758.01, Passaic County, New Jersey",3832.0,356.0,2128.0,300.0,888.0,246.0,821.0,253.0,30189.0,5836.0,9.0,15.0,134.0,92.0,0.0,12.0,13.0,21.0,732.0,244.0,0.0,12.0,34,31,175801,34031175801,0.5553235908141962,0.0937582911413835,0.231732776617954,0.0677098955933788,0.002348643006263,0.0039204814657049,0.0349686847599164,0.0242271474584931,0.0,0.0031315240083507,0.0033924843423799,0.0054892223022197,0.1910229645093945,0.0661010866719615,0.0,0.0031315240083507,0.2142484342379958,0.0689579895781511,10.26355130761312,17.76228264148988,101.47440038217664,42.11696641153454,inf,98.3619352915878,21.03570715423095,inf,19.565954193564476
"Census Tract 1758.02, Passaic County, New Jersey",6812.0,794.0,3619.0,583.0,2544.0,524.0,1909.0,535.0,32616.0,4778.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,2544.0,524.0,0.0,17.0,34,31,175802,34031175802,0.5312683499706401,0.1056374085048069,0.3734586024662361,0.0883856194660841,0.0,0.0024955960070463,0.0,0.0024955960070463,0.0,0.0024955960070463,0.0,0.0024955960070463,0.3734586024662361,0.0883856194660841,0.0,0.0024955960070463,0.2802407516147974,0.0850598192747547,12.08753911490008,14.387099266955447,inf,inf,inf,inf,14.387099266955447,inf,18.45131249670428
"Census Tract 1802.01, Passaic County, New Jersey",3874.0,451.0,1348.0,356.0,746.0,259.0,274.0,166.0,50321.0,20905.0,0.0,12.0,57.0,99.0,32.0,36.0,0.0,12.0,657.0,266.0,0.0,12.0,34,31,180201,34031180201,0.3479607640681466,0.100426983916746,0.1925658234383066,0.0705144297598649,0.0,0.0030975735673722,0.014713474445018,0.025612323791381,0.0082601961796592,0.00934234377738,0.0,0.0030975735673722,0.1695921528136293,0.0714450442904509,0.0,0.0030975735673722,0.0707279297883324,0.0436337072986746,17.545035116460905,22.260395942674343,inf,105.82002065569264,68.75425492699496,inf,25.60946196270298,inf,37.50293569876987
"Census Tract 1802.02, Passaic County, New Jersey",7176.0,731.0,4273.0,599.0,2296.0,482.0,1807.0,550.0,39593.0,8237.0,31.0,25.0,1418.0,428.0,22.0,30.0,0.0,17.0,825.0,310.0,0.0,17.0,34,31,180202,34031180202,0.5954570791527313,0.1031844805871926,0.3199554069119286,0.0746584872171444,0.0043199554069119,0.0035115183632379,0.197603121516165,0.0629484452638739,0.0030657748049052,0.0041922506928462,0.0,0.0023690078037904,0.1149665551839465,0.0447588748521218,0.0,0.0023690078037904,0.2518115942028985,0.0808229705632592,10.534114080192431,14.18482001922806,49.41397347699926,19.36534796702233,83.12680566970153,inf,23.66691984443777,inf,19.511613457356763
"Census Tract 1823.01, Passaic County, New Jersey",1544.0,208.0,629.0,182.0,338.0,162.0,181.0,97.0,45612.0,13299.0,0.0,12.0,0.0,12.0,0.0,12.0,15.0,22.0,323.0,162.0,0.0,12.0,34,31,182301,34031182301,0.4073834196891192,0.1300252130415399,0.2189119170984456,0.1089880160079541,0.0,0.0077720207253886,0.0,0.0077720207253886,0.0,0.0077720207253886,0.0097150259067357,0.0143086839796647,0.2091968911917098,0.1086411889043605,0.0,0.0077720207253886,0.1172279792746114,0.0647783382141321,19.402528154028214,30.26519248148076,inf,inf,inf,89.53437918785184,31.569912704476955,inf,33.591749383741146
"Census Tract 1823.02, Passaic County, New Jersey",5973.0,732.0,3238.0,685.0,1965.0,494.0,1680.0,468.0,39560.0,9063.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,1956.0,496.0,9.0,15.0,34,31,182302,34031182302,0.5421061443160891,0.1325362626628687,0.32898041185334,0.0920090459615087,0.0,0.0028461409676879,0.0,0.0028461409676879,0.0,0.0028461409676879,0.0,0.0028461409676879,0.3274736313410346,0.0922296441342768,0.0015067805123053,0.0025180807420631,0.2812656956303365,0.0855995103718375,14.862247454436677,17.001787559745143,inf,inf,inf,inf,17.120967187363192,101.59065364635758,18.50071918696576
"Census Tract 1831.01, Passaic County, New Jersey",3135.0,276.0,1596.0,222.0,723.0,216.0,451.0,161.0,58421.0,14952.0,80.0,73.0,92.0,48.0,41.0,52.0,0.0,12.0,510.0,185.0,0.0,12.0,34,31,183101,34031183101,0.509090909090909,0.0838052719345145,0.2306220095693779,0.0718288159289904,0.0255183413078149,0.0233936112900317,0.0293460925039872,0.0155274515042758,0.0130781499202551,0.0166268351552727,0.0,0.0038277511961722,0.1626794258373205,0.0607242757374909,0.0,0.0038277511961722,0.143859649122807,0.0528943302873897,10.007142762480033,18.933550087854567,55.728701667362856,32.16503268528142,77.28538544262766,inf,22.69153160939677,inf,22.351373907489197
"Census Tract 1831.02, Passaic County, New Jersey",4876.0,551.0,2149.0,392.0,967.0,298.0,714.0,322.0,53155.0,9910.0,0.0,12.0,66.0,37.0,61.0,98.0,0.0,12.0,840.0,286.0,0.0,12.0,34,31,183102,34031183102,0.4407301066447908,0.0945703693586974,0.198318293683347,0.0650949571839446,0.0,0.0024610336341263,0.0135356849876948,0.0077408109271442,0.0125102543068088,0.0201480982374437,0.0,0.0024610336341263,0.1722723543888433,0.0618007934990563,0.0,0.0024610336341263,0.1464315012305168,0.0680792900723702,13.04417042755473,19.953480744754017,inf,34.76484671709969,97.90435697421448,inf,21.80783536701395,inf,28.26276198929593
"Census Tract 1964.01, Passaic County, New Jersey",4137.0,271.0,771.0,169.0,236.0,136.0,35.0,51.0,115972.0,16087.0,171.0,135.0,28.0,29.0,0.0,12.0,0.0,12.0,24.0,34.0,13.0,23.0,34,31,196401,34031196401,0.1863669325598259,0.0426360579343201,0.0570461687212956,0.0330857731173224,0.0413343002175489,0.0327444833969596,0.0067681895093062,0.0070239172822151,0.0,0.0029006526468455,0.0,0.0029006526468455,0.005801305293691,0.0082272972301434,0.0031423737007493,0.0055633936884682,0.0084602368866328,0.0123402245897849,13.907282743705707,35.257287977528954,48.15724695185549,63.08715978402948,inf,inf,86.21157203926863,107.62571750850198,88.66957729559799
"Census Tract 1964.02, Passaic County, New Jersey",6892.0,272.0,1535.0,535.0,808.0,536.0,489.0,515.0,97285.0,6917.0,11.0,19.0,329.0,243.0,0.0,17.0,0.0,17.0,468.0,520.0,0.0,17.0,34,31,196402,34031196402,0.2227219965177017,0.0781223107765729,0.1172373766686012,0.0779088428356033,0.0015960533952408,0.0027575390278848,0.047736506094022,0.0353085681285408,0.0,0.0024666279744631,0.0,0.0024666279744631,0.0679048171793383,0.0754973767581082,0.0,0.0024666279744631,0.0709518282066163,0.0747767661920512,21.322890047707137,40.39752511533437,105.0287868482027,44.96385871193048,inf,inf,67.58734323342975,inf,64.06741288226912
"Census Tract 2167.01, Passaic County, New Jersey",6936.0,195.0,397.0,205.0,61.0,49.0,0.0,17.0,132074.0,31108.0,45.0,44.0,0.0,17.0,0.0,17.0,0.0,17.0,16.0,24.0,0.0,17.0,34,31,216701,34031216701,0.057237600922722,0.0295997141645138,0.0087946943483275,0.0070689161049564,0.0064878892733564,0.0063463357261727,0.0,0.0024509803921568,0.0,0.0024509803921568,0.0,0.0024509803921568,0.0023068050749711,0.0034608153311022,0.0,0.0024509803921568,0.0,0.0024509803921568,31.43693467649741,48.86143016989176,59.46394406853657,inf,inf,inf,91.2014252907496,inf,inf
"Census Tract 2167.02, Passaic County, New Jersey",5315.0,198.0,961.0,248.0,251.0,116.0,48.0,49.0,120068.0,18836.0,78.0,53.0,9.0,13.0,41.0,55.0,0.0,17.0,123.0,84.0,0.0,17.0,34,31,216702,34031216702,0.1808090310442144,0.0471440556250143,0.0472248353715898,0.0218958142291453,0.0146754468485418,0.0099867533695323,0.0016933207902163,0.0024467211254548,0.0077140169332079,0.01035206093537,0.0,0.0031984948259642,0.0231420507996237,0.0158278236387812,0.0,0.0031984948259642,0.0090310442144873,0.0092253276345104,15.8504252881814,28.185435190038028,41.36824422029794,87.83737103540983,81.5793667010035,inf,41.57702950064127,inf,62.09804505752642
